seed,term_id,retrieval_mode,policy,candidate_coverage,zero_result_rate,relevant_product_availability,recall@1,hit_rate@1,precision@1,recall@5,hit_rate@5,precision@5,recall@10,hit_rate@10,precision@10,recall@20,hit_rate@20,precision@20,recall@50,hit_rate@50,precision@50,recall@100,hit_rate@100,precision@100,mrr,map@10,map@100,ndcg@10
42,TERM_10810d73,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.3,1.0,1.0,0.15,1.0,1.0,0.06,1.0,1.0,0.03,1.0,1.0,1.0,1.0
42,TERM_f9d04596,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.4,0.2222222222222222,1.0,0.4,0.4444444444444444,1.0,0.4,0.9444444444444444,1.0,0.34,1.0,1.0,0.18,0.5,0.0962962962962963,0.42000055858565344,0.36352581989644606
42,TERM_a226227f,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.047619047619047616,1.0,1.0,0.14285714285714285,1.0,0.6,0.23809523809523808,1.0,0.5,0.3333333333333333,1.0,0.35,0.6190476190476191,1.0,0.26,0.9047619047619048,1.0,0.19,1.0,0.18915343915343916,0.3922842174337456,0.5983950669742499
42,TERM_9bcceaed,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,0.05263157894736842,0.0,0.05263157894736842,0.0
42,TERM_f44589ed,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.4,0.5714285714285714,1.0,0.4,0.5714285714285714,1.0,0.2,0.8571428571428571,1.0,0.12,0.8571428571428571,1.0,0.06,0.5,0.2816326530612245,0.3348346235045742,0.4693027076732007
42,TERM_110c5944,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.08695652173913043,1.0,0.4,0.21739130434782608,1.0,0.5,0.34782608695652173,1.0,0.4,0.5652173913043478,1.0,0.26,0.6956521739130435,1.0,0.16,0.3333333333333333,0.10386473429951691,0.2746141208422685,0.4189179618884325
42,TERM_6f9e34cc,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.04,1.0,1.0,0.02,0.5,0.39285714285714285,0.39285714285714285,0.5912352048230277
42,TERM_b6825174,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.05,0.3333333333333333,1.0,0.02,1.0,1.0,0.03,0.058823529411764705,0.0,0.03711670838548185,0.0
42,TERM_a8d4451e,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.02,1.0,1.0,0.01,0.045454545454545456,0.0,0.045454545454545456,0.0
42,TERM_2e6b94c7,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.08823529411764706,1.0,0.6,0.17647058823529413,1.0,0.6,0.4411764705882353,1.0,0.75,0.9705882352941176,1.0,0.66,1.0,1.0,0.34,0.3333333333333333,0.10238095238095236,0.6794459402335132,0.5079937796926363
42,TERM_c15dd10b,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.5,1.0,1.0,0.5,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.04,1.0,1.0,0.02,1.0,0.6111111111111112,0.6111111111111112,0.7977228895450266
42,TERM_faea28e9,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,1.0,0.1,0.18181818181818182,1.0,0.1,0.45454545454545453,1.0,0.1,0.45454545454545453,1.0,0.05,0.16666666666666666,0.01515151515151515,0.06504671218109953,0.07839826897867533
42,TERM_1e810787,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.18181818181818182,1.0,0.4,0.2727272727272727,1.0,0.3,0.5454545454545454,1.0,0.3,0.6363636363636364,1.0,0.14,0.9090909090909091,1.0,0.1,0.25,0.08636363636363636,0.2210855923542222,0.2435522702101235
42,TERM_9d4914e2,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,1.0,0.1,0.18181818181818182,1.0,0.1,0.5454545454545454,1.0,0.12,1.0,1.0,0.11,0.125,0.011363636363636364,0.13944298702900254,0.06943122193677727
42,TERM_6618d527,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,0.09090909090909091,0.0,0.09090909090909091,0.0
42,TERM_02714707,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.14285714285714285,1.0,1.0,0.42857142857142855,1.0,0.6,0.5714285714285714,1.0,0.4,0.5714285714285714,1.0,0.2,1.0,1.0,0.14,1.0,1.0,0.07,1.0,0.4920634920634921,0.555726273051501,0.6684881776649958
42,TERM_a5861232,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.75,1.0,0.6,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,0.08,1.0,1.0,0.04,0.5,0.6458333333333333,0.6458333333333333,0.7486761295186739
42,TERM_ef7cfdbc,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.07142857142857142,1.0,0.4,0.10714285714285714,1.0,0.3,0.25,1.0,0.35,0.5,1.0,0.28,0.9285714285714286,1.0,0.26,0.25,0.033928571428571426,0.2885483964911669,0.2435522702101235
42,TERM_b11c3f2d,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.05,0.2857142857142857,1.0,0.04,0.42857142857142855,1.0,0.03,0.05263157894736842,0.0,0.020564431913116125,0.0
42,TERM_10232bb1,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.14285714285714285,1.0,1.0,0.14285714285714285,1.0,0.2,0.14285714285714285,1.0,0.1,0.2857142857142857,1.0,0.1,0.5714285714285714,1.0,0.08,0.8571428571428571,1.0,0.06,1.0,0.14285714285714285,0.20861579084576962,0.27487633291429087
42,TERM_c15857b5,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.1,0.75,1.0,0.12,1.0,1.0,0.08,0.08333333333333333,0.0,0.11966391927375211,0.0
42,TERM_8397c3a7,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.05,0.5,1.0,0.02,1.0,1.0,0.02,0.09090909090909091,0.0,0.057649667405764965,0.0
42,TERM_00aae287,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.1,1.0,1.0,0.4,1.0,0.8,0.8,1.0,0.8,1.0,1.0,0.5,1.0,1.0,0.2,1.0,1.0,0.1,1.0,0.6818253968253967,0.8405666555666554,0.8205228949141826
42,TERM_095316c0,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.21052631578947367,1.0,0.8,0.42105263157894735,1.0,0.8,0.7894736842105263,1.0,0.75,0.8421052631578947,1.0,0.32,0.8947368421052632,1.0,0.17,0.5,0.30935672514619883,0.668262066284637,0.7065443116025598
42,TERM_a71d04e9,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.04,1.0,1.0,0.02,0.25,0.29166666666666663,0.29166666666666663,0.48247555939075504
42,TERM_8b06ee0d,hybrid_rrf,v1_relevance,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,1.0,1.0,1.0,1.0
42,TERM_29ee9c58,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.04,1.0,1.0,0.02,0.5,0.5,0.5,0.6509209298071326
42,TERM_d29ce00c,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.037037037037037035,1.0,1.0,0.18518518518518517,1.0,1.0,0.37037037037037035,1.0,1.0,0.7037037037037037,1.0,0.95,1.0,1.0,0.54,1.0,1.0,0.27,1.0,0.37037037037037035,0.9460973784423181,1.0
42,TERM_d583b4a8,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.1,0.2222222222222222,1.0,0.1,0.3333333333333333,1.0,0.06,0.3333333333333333,1.0,0.03,0.125,0.013888888888888888,0.03945639187574671,0.07414861528507455
42,TERM_13a1ba94,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.06666666666666667,1.0,1.0,0.3333333333333333,1.0,1.0,0.6,1.0,0.9,1.0,1.0,0.75,1.0,1.0,0.3,1.0,1.0,0.15,1.0,0.6,0.9698826173826174,0.9363792118010483
42,TERM_558fadd1,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.1,0.5,1.0,0.05,1.0,1.0,0.04,1.0,1.0,0.02,0.1111111111111111,0.05555555555555555,0.09003831417624521,0.18457569677956817
42,TERM_4f88a923,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.4,1.0,1.0,0.3,1.0,1.0,0.15,1.0,1.0,0.06,1.0,1.0,0.03,0.5,0.5,0.5,0.6653497124326151
42,TERM_846c8d5c,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.125,1.0,1.0,0.5,1.0,0.8,0.625,1.0,0.5,0.75,1.0,0.3,0.875,1.0,0.14,1.0,1.0,0.08,1.0,0.5694444444444444,0.6483080808080808,0.7240829646115214
42,TERM_814de156,hybrid_rrf,v1_relevance,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,1.0,1.0,1.0,1.0
42,TERM_bdf58a70,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.08,1.0,1.0,0.04,0.045454545454545456,0.0,0.06063358824682866,0.0
42,TERM_dac9be03,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.4,1.0,0.4,0.4,1.0,0.2,0.8,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,0.25,0.13,0.2536111111111111,0.27727342735504823
42,TERM_8f505682,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.07547169811320754,1.0,0.8,0.1320754716981132,1.0,0.7,0.3018867924528302,1.0,0.8,0.660377358490566,1.0,0.7,1.0,1.0,0.53,0.5,0.09276729559748428,0.7441209474082479,0.6371130896657825
42,TERM_a9e65138,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,1.0,0.6,0.46153846153846156,1.0,0.6,0.6153846153846154,1.0,0.4,0.8461538461538461,1.0,0.22,1.0,1.0,0.13,0.5,0.26324786324786326,0.4518464571548584,0.5333576782543337
42,TERM_f3275c8e,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.047619047619047616,1.0,0.2,0.047619047619047616,1.0,0.1,0.09523809523809523,1.0,0.1,0.19047619047619047,1.0,0.08,0.19047619047619047,1.0,0.04,0.5,0.023809523809523808,0.03870208400820646,0.13886244387355454
42,TERM_a31dc2e0,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.25,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,0.08,1.0,1.0,0.04,1.0,0.8875,0.8875,0.9558295932317544
42,TERM_4e1b7ed0,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5
42,TERM_caffb271,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.125,1.0,1.0,0.375,1.0,0.6,0.75,1.0,0.6,0.875,1.0,0.35,0.875,1.0,0.14,0.875,1.0,0.07,1.0,0.5726190476190476,0.6399267399267399,0.7579144558798773
42,TERM_ebb1aff4,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.03773584905660377,1.0,0.4,0.07547169811320754,1.0,0.4,0.1320754716981132,1.0,0.35,0.32075471698113206,1.0,0.34,0.4716981132075472,1.0,0.25,0.5,0.03160377358490566,0.1663372711955412,0.35705757165090446
42,TERM_380d26b3,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.058823529411764705,1.0,1.0,0.17647058823529413,1.0,0.6,0.35294117647058826,1.0,0.6,0.5294117647058824,1.0,0.45,0.8823529411764706,1.0,0.3,1.0,1.0,0.17,1.0,0.3018207282913165,0.5676408085537652,0.6901935063354876
42,TERM_92c3bf86,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.058823529411764705,1.0,1.0,0.23529411764705882,1.0,0.8,0.4117647058823529,1.0,0.7,0.7058823529411765,1.0,0.6,0.8823529411764706,1.0,0.3,1.0,1.0,0.17,1.0,0.3540149393090569,0.6743882192798601,0.756902106715231
42,TERM_f799f9f1,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.1,0.3333333333333333,1.0,0.05,1.0,1.0,0.06,1.0,1.0,0.03,0.125,0.041666666666666664,0.10059139784946236,0.1480409554829326
42,TERM_b191ab3e,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.1,0.8,1.0,0.08,0.8,1.0,0.04,0.09090909090909091,0.0,0.09345654345654346,0.0
42,TERM_568fcc5e,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.2,1.0,1.0,0.12,1.0,1.0,0.06,0.09090909090909091,0.0,0.19078941492734594,0.0
42,TERM_0e607341,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.2,0.5,1.0,0.1,1.0,1.0,0.1,1.0,1.0,0.04,1.0,1.0,0.02,0.2,0.1,0.17692307692307693,0.23719771276929622
42,TERM_cd83e6f2,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.08333333333333333,1.0,1.0,0.4166666666666667,1.0,1.0,0.75,1.0,0.9,1.0,1.0,0.6,1.0,1.0,0.24,1.0,1.0,0.12,1.0,0.75,0.9550939256821609,0.9363792118010483
42,TERM_8d44d644,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.0425531914893617,1.0,0.4,0.10638297872340426,1.0,0.5,0.23404255319148937,1.0,0.55,0.5319148936170213,1.0,0.5,0.7446808510638298,1.0,0.35,0.5,0.05258358662613982,0.38639795243534913,0.4393885407921626
42,TERM_f18ab0d4,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.1,0.75,1.0,0.06,1.0,1.0,0.04,0.07692307692307693,0.0,0.08804982280592037,0.0
42,TERM_492d5fe5,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.06666666666666667,1.0,1.0,0.13333333333333333,1.0,0.4,0.26666666666666666,1.0,0.4,0.4666666666666667,1.0,0.35,0.7333333333333333,1.0,0.22,0.9333333333333333,1.0,0.14,1.0,0.17301587301587298,0.3854986899681902,0.4729327934832575
42,TERM_042473bb,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.2,0.3333333333333333,1.0,0.1,0.6666666666666666,1.0,0.1,1.0,1.0,0.06,1.0,1.0,0.03,1.0,0.3333333333333333,0.41111111111111115,0.46927872602275644
42,TERM_74e53bd0,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.0,0.1,0.1,1.0,0.2,0.2,1.0,0.16,0.35,1.0,0.14,0.14285714285714285,0.0035714285714285713,0.06028630344557666,0.07336392209936005
42,TERM_8478f7c1,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.2,1.0,1.0,0.8,1.0,0.8,1.0,1.0,0.5,1.0,1.0,0.25,1.0,1.0,0.1,1.0,1.0,0.05,1.0,0.9266666666666665,0.9266666666666665,0.9747429528567879
42,TERM_d7e77293,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.08333333333333333,1.0,1.0,0.4166666666666667,1.0,1.0,0.8333333333333334,1.0,1.0,0.9166666666666666,1.0,0.55,1.0,1.0,0.24,1.0,1.0,0.12,1.0,0.8333333333333334,0.9537037037037037,1.0
42,TERM_a409b7d5,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.07142857142857142,1.0,1.0,0.35714285714285715,1.0,1.0,0.7142857142857143,1.0,1.0,1.0,1.0,0.7,1.0,1.0,0.28,1.0,1.0,0.14,1.0,0.7142857142857143,1.0,1.0
42,TERM_22e0a076,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.02,0.014492753623188406,0.0,0.018357487922705314,0.0
42,TERM_ba368e4b,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,1.0,0.02,0.07142857142857142,1.0,0.01,0.03225806451612903,0.0,0.002304147465437788,0.0
42,TERM_4d2c0034,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0136986301369863,1.0,1.0,0.0684931506849315,1.0,1.0,0.136986301369863,1.0,1.0,0.2328767123287671,1.0,0.85,0.589041095890411,1.0,0.86,0.9863013698630136,1.0,0.72,1.0,0.136986301369863,0.8589426771268482,1.0
42,TERM_797674b9,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.02,1.0,1.0,0.01,0.02857142857142857,0.0,0.02857142857142857,0.0
42,TERM_8ad08231,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.04,1.0,1.0,0.02,0.034482758620689655,0.0,0.039968652037617555,0.0
42,TERM_50b1c1c1,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.4,0.35714285714285715,1.0,0.5,0.7142857142857143,1.0,0.5,0.9285714285714286,1.0,0.26,1.0,1.0,0.14,0.5,0.18764172335600904,0.520151506805642,0.45166722277552973
42,TERM_c4819818,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.05714285714285714,1.0,0.4,0.05714285714285714,1.0,0.2,0.05714285714285714,1.0,0.1,0.14285714285714285,1.0,0.1,0.2857142857142857,1.0,0.1,0.3333333333333333,0.023809523809523808,0.04897786645022381,0.20483424751859086
42,TERM_a418d878,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.04,1.0,1.0,0.02,1.0,1.0,1.0,1.0
42,TERM_f3e459b8,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.4,0.3333333333333333,1.0,0.2,0.6666666666666666,1.0,0.2,1.0,1.0,0.12,1.0,1.0,0.06,0.3333333333333333,0.13888888888888887,0.2637047163362953,0.2816249726597774
42,TERM_33fe21df,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.02,0.2,1.0,0.01,0.024390243902439025,0.0,0.004878048780487805,0.0
42,TERM_08bb2ecc,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.4,0.6666666666666666,1.0,0.2,1.0,1.0,0.15,1.0,1.0,0.06,1.0,1.0,0.03,1.0,0.5555555555555555,0.6388888888888888,0.7039180890341347
42,TERM_4cd6f9e0,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,0.25,0.25,0.25,0.43067655807339306
42,TERM_55a9282e,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.14285714285714285,1.0,1.0,0.42857142857142855,1.0,0.6,0.7142857142857143,1.0,0.5,1.0,1.0,0.35,1.0,1.0,0.14,1.0,1.0,0.07,1.0,0.5714285714285714,0.7016806722689076,0.7519130642865629
42,TERM_f82210f1,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.07142857142857142,1.0,1.0,0.2857142857142857,1.0,0.8,0.5714285714285714,1.0,0.8,0.7857142857142857,1.0,0.55,1.0,1.0,0.28,1.0,1.0,0.14,1.0,0.5118197278911564,0.7950941710178163,0.8389574121760602
42,TERM_90bff064,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.4,0.75,1.0,0.3,1.0,1.0,0.2,1.0,1.0,0.08,1.0,1.0,0.04,0.5,0.30833333333333335,0.36388888888888893,0.5148381117249624
42,TERM_5b506f55,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.05555555555555555,1.0,1.0,0.05555555555555555,1.0,0.2,0.05555555555555555,1.0,0.1,0.1111111111111111,1.0,0.1,0.5555555555555556,1.0,0.2,1.0,1.0,0.18,1.0,0.05555555555555555,0.23759838707870998,0.22009176629808017
42,TERM_2faa6fab,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,1.0,0.1,1.0,1.0,0.07,0.045454545454545456,0.0,0.08468717548903225,0.0
42,TERM_0bca6e5d,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.058823529411764705,1.0,1.0,0.058823529411764705,1.0,0.2,0.17647058823529413,1.0,0.3,0.23529411764705882,1.0,0.2,0.4117647058823529,1.0,0.14,0.7058823529411765,1.0,0.12,1.0,0.10364145658263305,0.1942293002999286,0.37185395737611554
42,TERM_88938780,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.02857142857142857,1.0,1.0,0.08571428571428572,1.0,0.6,0.11428571428571428,1.0,0.4,0.3142857142857143,1.0,0.55,0.5714285714285714,1.0,0.4,0.5714285714285714,1.0,0.2,1.0,0.07269841269841269,0.3191858028468648,0.4662774717636409
42,TERM_1b1cc76b,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.1,0.3333333333333333,1.0,0.05,0.3333333333333333,1.0,0.02,1.0,1.0,0.03,0.14285714285714285,0.047619047619047616,0.06935439799289564,0.15642624200758548
42,TERM_b600e09b,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.06666666666666667,1.0,1.0,0.13333333333333333,1.0,0.4,0.2,1.0,0.3,0.26666666666666666,1.0,0.2,0.3333333333333333,1.0,0.1,0.5333333333333333,1.0,0.08,1.0,0.1311111111111111,0.1811061289838879,0.39375843764607193
42,TERM_ad00415f,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,1.0,0.4,0.8333333333333334,1.0,0.5,0.8333333333333334,1.0,0.25,1.0,1.0,0.12,1.0,1.0,0.06,1.0,0.548941798941799,0.581199863457928,0.7536526491624603
42,TERM_094a387b,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.1,0.5,1.0,0.05,0.5,1.0,0.02,1.0,1.0,0.02,0.1111111111111111,0.05555555555555555,0.07407407407407407,0.18457569677956817
42,TERM_918a29e0,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5
42,TERM_63f932bd,hybrid_rrf,v1_relevance,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,1.0,1.0,1.0,1.0
42,TERM_8d26c132,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.041666666666666664,1.0,0.2,0.125,1.0,0.3,0.125,1.0,0.15,0.3333333333333333,1.0,0.16,0.5,1.0,0.12,0.5,0.04722222222222222,0.1059018026131074,0.28088150105118154
42,TERM_49bfad81,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.05,0.3333333333333333,1.0,0.02,0.6666666666666666,1.0,0.02,0.05263157894736842,0.0,0.027960526315789474,0.0
42,TERM_b3bd0c4a,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.04,1.0,1.0,0.02,1.0,1.0,1.0,1.0
42,TERM_d87aea65,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.04,1.0,1.0,0.02,1.0,0.8333333333333333,0.8333333333333333,0.9197207891481876
42,TERM_525ab4b8,hybrid_rrf,v1_relevance,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,1.0,1.0,1.0,1.0
42,TERM_1e0d7aa3,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.05,1.0,1.0,0.25,1.0,1.0,0.5,1.0,1.0,0.9,1.0,0.9,1.0,1.0,0.4,1.0,1.0,0.2,1.0,0.5,0.9694768477566464,1.0
42,TERM_c3cfac0e,hybrid_rrf,v1_relevance,1.0,0.0,1.0,0.03571428571428571,1.0,1.0,0.14285714285714285,1.0,0.8,0.2857142857142857,1.0,0.8,0.5,1.0,0.7,0.7142857142857143,1.0,0.4,1.0,1.0,0.28,1.0,0.24698129251700676,0.6403410268027417,0.8236998933965709
42,TERM_eb52f08b,hybrid_rrf,v1_relevance,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,1.0,1.0,1.0,1.0
